#                                                                                --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name               accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- -----     -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Big_5                PF13205.6    108 Avas.s016.g412.i1_0:5000 -           5000     0.016   15.9 157.7  28  33    0.0001      0.62   10.8   0.4    10    94  4339  4444  4332  4458 0.61 Bacterial Ig-like domain
Big_5                PF13205.6    108 Avas.s016.g412.i1_0:5000 -           5000     0.016   15.9 157.7  29  33    0.0025        15    6.3   0.0    25    93  4479  4565  4470  4584 0.68 Bacterial Ig-like domain
Big_5                PF13205.6    108 Avas.s016.g412.i1_0:5000 -           5000     0.016   15.9 157.7  30  33     0.066     4e+02    1.8   0.1    25    70  4616  4667  4598  4688 0.68 Bacterial Ig-like domain
Big_5                PF13205.6    108 Avas.s016.g412.i1_0:5000 -           5000     0.016   15.9 157.7  31  33     0.083     5e+02    1.5   0.0    24    55  4739  4769  4726  4798 0.75 Bacterial Ig-like domain
Big_5                PF13205.6    108 Avas.s016.g412.i1_0:5000 -           5000     0.016   15.9 157.7  32  33       1.7     1e+04   -2.8   0.0    24    49  4864  4888  4844  4905 0.71 Bacterial Ig-like domain
Big_5                PF13205.6    108 Avas.s016.g412.i1_0:5000 -           5000     0.016   15.9 157.7  33  33      0.46   2.7e+03   -0.9   0.0    21    38  4984  5000  4967  5000 0.79 Bacterial Ig-like domain
PEX-2N               PF09263.10    83 Avas.s016.g412.i1_0:5000 -           5000      0.02   15.2   0.0   1   4       1.5     9e+03   -2.9   0.0     5    34   277   306   276   309 0.87 Peroxisome biogenesis factor 1, N-terminal
PEX-2N               PF09263.10    83 Avas.s016.g412.i1_0:5000 -           5000      0.02   15.2   0.0   2   4     0.016        95    3.4   0.0     5    31   903   929   900   938 0.87 Peroxisome biogenesis factor 1, N-terminal
PEX-2N               PF09263.10    83 Avas.s016.g412.i1_0:5000 -           5000      0.02   15.2   0.0   3   4    0.0076        45    4.4   0.0     6    35  1528  1557  1523  1568 0.83 Peroxisome biogenesis factor 1, N-terminal
PEX-2N               PF09263.10    83 Avas.s016.g412.i1_0:5000 -           5000      0.02   15.2   0.0   4   4      0.15   8.9e+02    0.3   0.0     7    32  2153  2179  2148  2188 0.80 Peroxisome biogenesis factor 1, N-terminal
Glyco_hydro_5_C      PF18564.1     87 Avas.s016.g412.i1_0:5000 -           5000     0.022   15.3  12.0   1   8      0.26   1.5e+03   -0.2   0.0    11    78   570   638   563   645 0.79 Glycoside hydrolase family 5 C-terminal domain
Glyco_hydro_5_C      PF18564.1     87 Avas.s016.g412.i1_0:5000 -           5000     0.022   15.3  12.0   2   8      0.31   1.9e+03   -0.5   0.1    16    29   697   710   694   752 0.85 Glycoside hydrolase family 5 C-terminal domain
Glyco_hydro_5_C      PF18564.1     87 Avas.s016.g412.i1_0:5000 -           5000     0.022   15.3  12.0   3   8      0.24   1.5e+03   -0.2   0.0    15    37  1331  1353  1327  1399 0.76 Glycoside hydrolase family 5 C-terminal domain
Glyco_hydro_5_C      PF18564.1     87 Avas.s016.g412.i1_0:5000 -           5000     0.022   15.3  12.0   4   8     0.022   1.3e+02    3.2   0.0    16    60  1947  1986  1943  2015 0.70 Glycoside hydrolase family 5 C-terminal domain
Glyco_hydro_5_C      PF18564.1     87 Avas.s016.g412.i1_0:5000 -           5000     0.022   15.3  12.0   5   8       2.5   1.5e+04   -3.4   0.0    11    28  2953  2970  2951  2985 0.80 Glycoside hydrolase family 5 C-terminal domain
Glyco_hydro_5_C      PF18564.1     87 Avas.s016.g412.i1_0:5000 -           5000     0.022   15.3  12.0   6   8   0.00055       3.3    8.3   0.1    10    73  3074  3138  3067  3151 0.82 Glycoside hydrolase family 5 C-terminal domain
Glyco_hydro_5_C      PF18564.1     87 Avas.s016.g412.i1_0:5000 -           5000     0.022   15.3  12.0   7   8         3   1.8e+04   -4.1   0.0    11    29  4343  4366  4338  4405 0.70 Glycoside hydrolase family 5 C-terminal domain
Glyco_hydro_5_C      PF18564.1     87 Avas.s016.g412.i1_0:5000 -           5000     0.022   15.3  12.0   8   8       0.2   1.2e+03    0.1   0.0    11    72  4604  4664  4597  4672 0.78 Glycoside hydrolase family 5 C-terminal domain
Glyco_hydro_5_C      PF18564.1     87 Avas.s016.g412.i1_5000:10000 -           5000     0.015   15.8   0.1   1   5      0.29   1.7e+03   -0.4   0.0    10    63   476   528   472   539 0.82 Glycoside hydrolase family 5 C-terminal domain
Glyco_hydro_5_C      PF18564.1     87 Avas.s016.g412.i1_5000:10000 -           5000     0.015   15.8   0.1   2   5      0.99   5.9e+03   -2.1   0.0    10    41  1484  1515  1478  1541 0.78 Glycoside hydrolase family 5 C-terminal domain
Glyco_hydro_5_C      PF18564.1     87 Avas.s016.g412.i1_5000:10000 -           5000     0.015   15.8   0.1   3   5      0.24   1.4e+03   -0.1   0.0     4    49  1729  1775  1728  1790 0.78 Glycoside hydrolase family 5 C-terminal domain
Glyco_hydro_5_C      PF18564.1     87 Avas.s016.g412.i1_5000:10000 -           5000     0.015   15.8   0.1   4   5      0.63   3.7e+03   -1.5   0.0    16    52  1983  2024  1967  2028 0.74 Glycoside hydrolase family 5 C-terminal domain
Glyco_hydro_5_C      PF18564.1     87 Avas.s016.g412.i1_5000:10000 -           5000     0.015   15.8   0.1   5   5    0.0057        34    5.1   0.0    11    77  4241  4307  4234  4313 0.78 Glycoside hydrolase family 5 C-terminal domain
Arylsulfotran_N      PF17425.2     89 Avas.s016.g412.i1_5000:10000 -           5000     0.076   13.1   0.4   1   2     0.019   1.1e+02    2.9   0.3     1    27  2814  2840  2814  2843 0.92 Arylsulfotransferase Ig-like domain
Arylsulfotran_N      PF17425.2     89 Avas.s016.g412.i1_5000:10000 -           5000     0.076   13.1   0.4   2   2    0.0027        16    5.6   0.0    33    73  4829  4869  4814  4888 0.79 Arylsulfotransferase Ig-like domain
Big_5                PF13205.6    108 Avas.s016.g412.i1_5000:10000 -           5000       3.5    8.4 182.4   1  36    0.0059        35    5.1   0.0    24    44   109   129    91   150 0.73 Bacterial Ig-like domain
Big_5                PF13205.6    108 Avas.s016.g412.i1_5000:10000 -           5000       3.5    8.4 182.4   2  36     0.037   2.2e+02    2.6   0.4    25    93   247   328   227   339 0.64 Bacterial Ig-like domain
Big_5                PF13205.6    108 Avas.s016.g412.i1_5000:10000 -           5000       3.5    8.4 182.4   3  36      0.26   1.5e+03   -0.1   0.1    12    70   409   475   401   481 0.71 Bacterial Ig-like domain
Big_5                PF13205.6    108 Avas.s016.g412.i1_5000:10000 -           5000       3.5    8.4 182.4   4  36       1.4   8.5e+03   -2.5   0.0    23    46   487   510   472   550 0.71 Bacterial Ig-like domain
Big_5                PF13205.6    108 Avas.s016.g412.i1_5000:10000 -           5000       3.5    8.4 182.4   5  36      0.15   9.2e+02    0.6   0.1    26    68   612   653   593   703 0.74 Bacterial Ig-like domain
Big_5                PF13205.6    108 Avas.s016.g412.i1_5000:10000 -           5000       3.5    8.4 182.4   6  36       2.1   1.2e+04   -3.0   0.1     2    41   716   750   715   764 0.68 Bacterial Ig-like domain
Big_5                PF13205.6    108 Avas.s016.g412.i1_5000:10000 -           5000       3.5    8.4 182.4   7  36     0.016        94    3.8   0.4    26    97   871   958   853   983 0.63 Bacterial Ig-like domain
Big_5                PF13205.6    108 Avas.s016.g412.i1_5000:10000 -           5000       3.5    8.4 182.4   8  36       1.2     7e+03   -2.2   0.5    25    67  1116  1159  1093  1194 0.61 Bacterial Ig-like domain
Big_5                PF13205.6    108 Avas.s016.g412.i1_5000:10000 -           5000       3.5    8.4 182.4   9  36      0.17     1e+03    0.5   0.1    26    93  1239  1326  1220  1337 0.60 Bacterial Ig-like domain
Big_5                PF13205.6    108 Avas.s016.g412.i1_5000:10000 -           5000       3.5    8.4 182.4  10  36     0.012        70    4.2   0.1    16    70  1358  1421  1343  1466 0.53 Bacterial Ig-like domain
Big_5                PF13205.6    108 Avas.s016.g412.i1_5000:10000 -           5000       3.5    8.4 182.4  11  36   0.00071       4.2    8.1   0.0    12    65  1483  1535  1474  1553 0.73 Bacterial Ig-like domain
Big_5                PF13205.6    108 Avas.s016.g412.i1_5000:10000 -           5000       3.5    8.4 182.4  12  36    0.0068        41    4.9   0.5    23   107  1614  1703  1585  1704 0.72 Bacterial Ig-like domain
Big_5                PF13205.6    108 Avas.s016.g412.i1_5000:10000 -           5000       3.5    8.4 182.4  13  36      0.32   1.9e+03   -0.5   0.2    21    53  1745  1780  1719  1806 0.66 Bacterial Ig-like domain
Big_5                PF13205.6    108 Avas.s016.g412.i1_5000:10000 -           5000       3.5    8.4 182.4  14  36    0.0015       9.1    7.0   0.4    20    97  1862  1960  1838  1969 0.63 Bacterial Ig-like domain
Big_5                PF13205.6    108 Avas.s016.g412.i1_5000:10000 -           5000       3.5    8.4 182.4  15  36      0.16   9.6e+02    0.5   0.1    25    75  2129  2187  2120  2222 0.65 Bacterial Ig-like domain
Big_5                PF13205.6    108 Avas.s016.g412.i1_5000:10000 -           5000       3.5    8.4 182.4  16  36    0.0031        18    6.0   0.8    22    56  2250  2285  2245  2352 0.80 Bacterial Ig-like domain
Big_5                PF13205.6    108 Avas.s016.g412.i1_5000:10000 -           5000       3.5    8.4 182.4  17  36     0.032   1.9e+02    2.8   0.6    24   107  2376  2453  2359  2454 0.74 Bacterial Ig-like domain
Big_5                PF13205.6    108 Avas.s016.g412.i1_5000:10000 -           5000       3.5    8.4 182.4  18  36      0.64   3.8e+03   -1.4   0.1    27    78  2502  2556  2483  2587 0.49 Bacterial Ig-like domain
Big_5                PF13205.6    108 Avas.s016.g412.i1_5000:10000 -           5000       3.5    8.4 182.4  19  36   4.4e-06     0.026   15.2   5.2    22    94  2756  2843  2737  2849 0.70 Bacterial Ig-like domain
Big_5                PF13205.6    108 Avas.s016.g412.i1_5000:10000 -           5000       3.5    8.4 182.4  20  36      0.61   3.6e+03   -1.3   1.3    23    49  2880  2906  2842  2978 0.69 Bacterial Ig-like domain
Big_5                PF13205.6    108 Avas.s016.g412.i1_5000:10000 -           5000       3.5    8.4 182.4  21  36       0.7   4.2e+03   -1.5   0.2    12    83  2929  3003  2919  3008 0.70 Bacterial Ig-like domain
Big_5                PF13205.6    108 Avas.s016.g412.i1_5000:10000 -           5000       3.5    8.4 182.4  22  36      0.13   7.9e+02    0.8   0.1    24    58  3007  3046  2980  3061 0.70 Bacterial Ig-like domain
Big_5                PF13205.6    108 Avas.s016.g412.i1_5000:10000 -           5000       3.5    8.4 182.4  23  36    0.0012       7.5    7.3   0.1    24    94  3129  3194  3112  3206 0.70 Bacterial Ig-like domain
Big_5                PF13205.6    108 Avas.s016.g412.i1_5000:10000 -           5000       3.5    8.4 182.4  24  36     0.011        66    4.3   0.6    21    57  3370  3428  3360  3476 0.58 Bacterial Ig-like domain
Big_5                PF13205.6    108 Avas.s016.g412.i1_5000:10000 -           5000       3.5    8.4 182.4  25  36   0.00045       2.7    8.7   0.5    22    71  3497  3556  3469  3585 0.69 Bacterial Ig-like domain
Big_5                PF13205.6    108 Avas.s016.g412.i1_5000:10000 -           5000       3.5    8.4 182.4  26  36      0.03   1.8e+02    2.9   0.1    25    70  3627  3679  3605  3687 0.72 Bacterial Ig-like domain
Big_5                PF13205.6    108 Avas.s016.g412.i1_5000:10000 -           5000       3.5    8.4 182.4  27  36       1.4   8.1e+03   -2.5   3.2    24    99  3750  3843  3730  3849 0.54 Bacterial Ig-like domain
Big_5                PF13205.6    108 Avas.s016.g412.i1_5000:10000 -           5000       3.5    8.4 182.4  28  36     0.066     4e+02    1.8   0.1    22    93  3871  3963  3860  3974 0.65 Bacterial Ig-like domain
Big_5                PF13205.6    108 Avas.s016.g412.i1_5000:10000 -           5000       3.5    8.4 182.4  29  36      0.45   2.7e+03   -0.9   0.1    13    62  3987  4034  3980  4062 0.65 Bacterial Ig-like domain
Big_5                PF13205.6    108 Avas.s016.g412.i1_5000:10000 -           5000       3.5    8.4 182.4  30  36       0.6   3.6e+03   -1.3   0.0    25    44  4124  4143  4120  4177 0.86 Bacterial Ig-like domain
Big_5                PF13205.6    108 Avas.s016.g412.i1_5000:10000 -           5000       3.5    8.4 182.4  31  36     0.023   1.4e+02    3.2   0.6    23    92  4251  4338  4235  4350 0.56 Bacterial Ig-like domain
Big_5                PF13205.6    108 Avas.s016.g412.i1_5000:10000 -           5000       3.5    8.4 182.4  32  36    0.0014       8.5    7.1   0.0     1    44  4366  4403  4366  4438 0.81 Bacterial Ig-like domain
Big_5                PF13205.6    108 Avas.s016.g412.i1_5000:10000 -           5000       3.5    8.4 182.4  33  36      0.06   3.6e+02    1.9   0.1     3    68  4478  4553  4477  4593 0.66 Bacterial Ig-like domain
Big_5                PF13205.6    108 Avas.s016.g412.i1_5000:10000 -           5000       3.5    8.4 182.4  34  36    0.0034        20    5.9   0.5     4    93  4600  4713  4597  4726 0.62 Bacterial Ig-like domain
Big_5                PF13205.6    108 Avas.s016.g412.i1_5000:10000 -           5000       3.5    8.4 182.4  35  36     0.087   5.2e+02    1.4   0.4    25    47  4751  4776  4738  4846 0.63 Bacterial Ig-like domain
Big_5                PF13205.6    108 Avas.s016.g412.i1_5000:10000 -           5000       3.5    8.4 182.4  36  36   0.00022       1.3    9.7   0.7    24    95  4875  4962  4856  4969 0.71 Bacterial Ig-like domain
CH                   PF00307.31   109 Avas.s016.g412.i1_10000:15000 -           5000     0.058   13.6   0.3   1   4     0.046   8.3e+02    0.2   0.0    24    53   230   259   220   302 0.77 Calponin homology (CH) domain
CH                   PF00307.31   109 Avas.s016.g412.i1_10000:15000 -           5000     0.058   13.6   0.3   2   4   0.00079        14    5.9   0.0    21    55  1607  1641  1599  1663 0.88 Calponin homology (CH) domain
CH                   PF00307.31   109 Avas.s016.g412.i1_10000:15000 -           5000     0.058   13.6   0.3   3   4      0.07   1.3e+03   -0.4   0.0    15    42  2099  2126  2096  2143 0.79 Calponin homology (CH) domain
CH                   PF00307.31   109 Avas.s016.g412.i1_10000:15000 -           5000     0.058   13.6   0.3   4   4      0.19   3.3e+03   -1.7   0.0    26    56  3110  3140  3101  3163 0.81 Calponin homology (CH) domain
Phage_Treg           PF04761.12    57 Avas.s016.g412.i1_15000:20000 -           5000      0.11   12.6   0.4   1   3      0.16   1.5e+03   -0.6   0.0    34    50   726   742   707   748 0.79 Lactococcus bacteriophage putative transcription regulator
Phage_Treg           PF04761.12    57 Avas.s016.g412.i1_15000:20000 -           5000      0.11   12.6   0.4   2   3      0.25   2.2e+03   -1.2   0.1    26    45  2057  2074  2055  2076 0.84 Lactococcus bacteriophage putative transcription regulator
Phage_Treg           PF04761.12    57 Avas.s016.g412.i1_15000:20000 -           5000      0.11   12.6   0.4   3   3   0.00058       5.2    7.3   0.0    28    46  3169  3187  3165  3197 0.90 Lactococcus bacteriophage putative transcription regulator
Glyco_hydro_5_C      PF18564.1     87 Avas.s016.g412.i1_15000:20000 -           5000      0.85   10.2  12.8   1  10         2   1.8e+04   -4.3   0.0    12    29    90   117    89   146 0.60 Glycoside hydrolase family 5 C-terminal domain
Glyco_hydro_5_C      PF18564.1     87 Avas.s016.g412.i1_15000:20000 -           5000      0.85   10.2  12.8   2  10       1.1     1e+04   -2.9   0.0    11    45   585   625   581   635 0.58 Glycoside hydrolase family 5 C-terminal domain
Glyco_hydro_5_C      PF18564.1     87 Avas.s016.g412.i1_15000:20000 -           5000      0.85   10.2  12.8   3  10     0.069   6.2e+02    1.0   0.0    11    38  1326  1364  1324  1394 0.72 Glycoside hydrolase family 5 C-terminal domain
Glyco_hydro_5_C      PF18564.1     87 Avas.s016.g412.i1_15000:20000 -           5000      0.85   10.2  12.8   4  10      0.19   1.7e+03   -0.4   0.1    14    43  1454  1495  1451  1512 0.69 Glycoside hydrolase family 5 C-terminal domain
Glyco_hydro_5_C      PF18564.1     87 Avas.s016.g412.i1_15000:20000 -           5000      0.85   10.2  12.8   5  10      0.76   6.8e+03   -2.3   0.0    15    50  1827  1862  1822  1889 0.65 Glycoside hydrolase family 5 C-terminal domain
Glyco_hydro_5_C      PF18564.1     87 Avas.s016.g412.i1_15000:20000 -           5000      0.85   10.2  12.8   6  10      0.35   3.2e+03   -1.3   0.1    10    53  1946  1989  1940  2012 0.76 Glycoside hydrolase family 5 C-terminal domain
Glyco_hydro_5_C      PF18564.1     87 Avas.s016.g412.i1_15000:20000 -           5000      0.85   10.2  12.8   7  10     0.016   1.4e+02    3.1   0.0    10    37  2442  2469  2438  2517 0.78 Glycoside hydrolase family 5 C-terminal domain
Glyco_hydro_5_C      PF18564.1     87 Avas.s016.g412.i1_15000:20000 -           5000      0.85   10.2  12.8   8  10       1.2     1e+04   -2.9   0.0    11    71  2811  2873  2809  2883 0.71 Glycoside hydrolase family 5 C-terminal domain
Glyco_hydro_5_C      PF18564.1     87 Avas.s016.g412.i1_15000:20000 -           5000      0.85   10.2  12.8   9  10      0.18   1.6e+03   -0.3   0.0    12    35  3184  3207  3182  3248 0.70 Glycoside hydrolase family 5 C-terminal domain
Glyco_hydro_5_C      PF18564.1     87 Avas.s016.g412.i1_15000:20000 -           5000      0.85   10.2  12.8  10  10     0.036   3.2e+02    2.0   0.0     9    62  4425  4478  4419  4495 0.77 Glycoside hydrolase family 5 C-terminal domain
Glyco_hydro_5_C      PF18564.1     87 Avas.s016.g412.i1_20000:25000 -           5000     8e-06   26.3   5.4   1  10     0.003        27    5.4   0.0    11    59   309   357   305   368 0.84 Glycoside hydrolase family 5 C-terminal domain
Glyco_hydro_5_C      PF18564.1     87 Avas.s016.g412.i1_20000:25000 -           5000     8e-06   26.3   5.4   2  10       1.7   1.5e+04   -3.4   0.0    14    39   437   458   434   482 0.71 Glycoside hydrolase family 5 C-terminal domain
Glyco_hydro_5_C      PF18564.1     87 Avas.s016.g412.i1_20000:25000 -           5000     8e-06   26.3   5.4   3  10      0.99   8.9e+03   -2.7   0.0    12    43  1180  1211  1178  1212 0.84 Glycoside hydrolase family 5 C-terminal domain
Glyco_hydro_5_C      PF18564.1     87 Avas.s016.g412.i1_20000:25000 -           5000     8e-06   26.3   5.4   4  10      0.49   4.4e+03   -1.7   0.0    11    43  1648  1680  1646  1696 0.84 Glycoside hydrolase family 5 C-terminal domain
Glyco_hydro_5_C      PF18564.1     87 Avas.s016.g412.i1_20000:25000 -           5000     8e-06   26.3   5.4   5  10    0.0023        20    5.8   0.0    10    72  2275  2338  2268  2341 0.80 Glycoside hydrolase family 5 C-terminal domain
Glyco_hydro_5_C      PF18564.1     87 Avas.s016.g412.i1_20000:25000 -           5000     8e-06   26.3   5.4   6  10    0.0094        84    3.8   0.0    11    66  2527  2577  2522  2584 0.80 Glycoside hydrolase family 5 C-terminal domain
Glyco_hydro_5_C      PF18564.1     87 Avas.s016.g412.i1_20000:25000 -           5000     8e-06   26.3   5.4   7  10       1.2   1.1e+04   -3.0   0.0    11    46  3156  3191  3153  3202 0.81 Glycoside hydrolase family 5 C-terminal domain
Glyco_hydro_5_C      PF18564.1     87 Avas.s016.g412.i1_20000:25000 -           5000     8e-06   26.3   5.4   8  10     0.074   6.6e+02    0.9   0.0    12    42  3283  3308  3281  3346 0.61 Glycoside hydrolase family 5 C-terminal domain
Glyco_hydro_5_C      PF18564.1     87 Avas.s016.g412.i1_20000:25000 -           5000     8e-06   26.3   5.4   9  10      0.19   1.7e+03   -0.4   0.0    11    42  3522  3565  3521  3593 0.73 Glycoside hydrolase family 5 C-terminal domain
Glyco_hydro_5_C      PF18564.1     87 Avas.s016.g412.i1_20000:25000 -           5000     8e-06   26.3   5.4  10  10      0.19   1.7e+03   -0.4   0.0    15    66  4757  4808  4754  4826 0.66 Glycoside hydrolase family 5 C-terminal domain
Clathrin_propel      PF01394.20    37 Avas.s016.g412.i1_20000:25000 -           5000     0.048   14.0   0.0   1   1   5.7e-05      0.51   10.7   0.0     3    33  2895  2927  2893  2927 0.95 Clathrin propeller repeat
Big_5                PF13205.6    108 Avas.s016.g412.i1_25000:30000 -           5000     9e-06   26.4 170.9   1  36     0.046   8.2e+02    0.7   0.4    31    94    28   113     5   123 0.57 Bacterial Ig-like domain
Big_5                PF13205.6    108 Avas.s016.g412.i1_25000:30000 -           5000     9e-06   26.4 170.9   2  36    0.0063   1.1e+02    3.5   0.3    46    97   173   240   126   249 0.57 Bacterial Ig-like domain
Big_5                PF13205.6    108 Avas.s016.g412.i1_25000:30000 -           5000     9e-06   26.4 170.9   3  36      0.16   2.8e+03   -1.0   0.0    25    91   268   330   262   360 0.66 Bacterial Ig-like domain
Big_5                PF13205.6    108 Avas.s016.g412.i1_25000:30000 -           5000     9e-06   26.4 170.9   4  36      0.19   3.4e+03   -1.2   0.0    24    55   394   424   377   450 0.68 Bacterial Ig-like domain
Big_5                PF13205.6    108 Avas.s016.g412.i1_25000:30000 -           5000     9e-06   26.4 170.9   5  36    0.0011        19    6.0   0.1    22    55   515   548   499   614 0.68 Bacterial Ig-like domain
Big_5                PF13205.6    108 Avas.s016.g412.i1_25000:30000 -           5000     9e-06   26.4 170.9   6  36    0.0025        44    4.8   0.1    24    69   642   688   621   702 0.76 Bacterial Ig-like domain
Big_5                PF13205.6    108 Avas.s016.g412.i1_25000:30000 -           5000     9e-06   26.4 170.9   7  36    0.0064   1.1e+02    3.5   0.9    25    96   770   861   746   873 0.67 Bacterial Ig-like domain
Big_5                PF13205.6    108 Avas.s016.g412.i1_25000:30000 -           5000     9e-06   26.4 170.9   8  36    0.0012        22    5.8   0.2    22    71   887   938   881   944 0.73 Bacterial Ig-like domain
